Root,Meanings
Ayn-Ra-Miim ," to strip meat off from a bone, gnaw (a bone), treat harshly, be ill-natured. arima - hard, wicked. arimatun - dam, vehement or violent rain, mound (for banking in a body of water).arim n. 34:16Lane's Lexicon, Volume 5, pages:309,310,311"
Ayn-Ra-Ra ," to manure, bring evil upon, afflict, disgrace, be scabby. ta'arra - to be restless (in bed). i'tarra - to address anyone humbly. m'arratun - crime, sin, annoyance. mu'tar - poor, seeking favour, one addressing humbly. One who does not beg, though poor, who is forced to beg, who is in need.ma'arrah n.f. 48:25i'tarra vb. (8) pcple. pass. 22:36Lane's Lexicon, Volume 5, pages:274,275,276"
Ayn-Ra-Shiin ," to construct/build, make trellis (for grape-wine), make a vine-stalk, roof, raise (a house or structure), settle. arsh - throne, arbour, pavillion, roof, power, dominion, sovereignty.arasha vb. (1)impf. act. 7:137, 16:68pcple. pass. 6:141, 6:141arsh n.m. (pl. urush) 2:259, 7:54, 9:129, 10:3, 11:7, 12:100, 13:2, 17:42, 18:42, 20:5, 21:22, 22:45, 23:86, 23:116, 25:59, 27:23, 27:26, 27:38, 27:41, 27:41, 27:42, 32:4, 39:75, 40:7, 40:15, 43:82, 57:4, 69:17, 81:20, 85:15Lane's Lexicon, Volume 5, pages:284,285,286"
Ayn-Ra-Waw ," to come to a person, befall, overwhelm, smite, afflict. i'tara - to come down upon. urwatun - support, handle, everlasting, valuable property. urwah n.f. 2:256, 31:22i'tara vb. (8) perf. act. 11:54Lane's Lexicon, Volume 5, pages:312,313,314"
Ayn-Ra-Ya ," to become naked, denude of (garments). ara - bare desert or place, open field, waste land, shore.ariya vb. (1) impf. act. 20:118ara n.m. 37:145, 68:49Lane's Lexicon, Volume 5, pages:314,315"
Ayn-Siin-Lam ," to season with honey (food), to supply honey, honey.asal n. com. 47:15Lane's Lexicon, Volume 5, pages: 330, 331, 332"
Ayn-Siin-Qaf ,42:2
Ayn-Siin-Ra," to be difficult/hard, be hard to one another, hardship.asara vb. (1) n.vb. 2:185, 18:73, 65:7, 94:5, 94:6asir n.m. 25:26, 54:8, 74:9usra n.f. 92:10usrah n.f. 2:280, 9:117ta'asara vb. (4) perf. act. 65:6Lane's Lexicon, Volume 5, pages: 327, 328, 329"
Ayn-Siin-Siin ," to begin to depart, dissipate the darkness of night. as'asa - to advance, approach, depart, fall in. isas - darkness.as'asa vb. (quad 1) perf. act. 81:17Lane's Lexicon, Volume 5, pages: 324, 325"
Ayn-Shiin-Ra ," to take away a tenth part, make ten by adding one to nine, be the tenth. ashrun/asharun (f.), asharatun/ashratun (m.): ten, decade, period from three to ten. After twenty there is no difference between feminine and masculine. ashara - to consort, live with, cultivate one's society, become familiar. ashirun - companion, ashiratun - kindred, ma'sharun - company, race, multitude, who live in close communion with (pl. ashair).ashir n.m. 22:13ashirah n.f. 9:24, 26:214, 58:22ashr n.m. (num. f. asharah) 2:196, 2:234, 5:89, 6:160, 7:142, 11:13, 20:103, 28:27, 89:2ishar n.f. (pl. of ushra) 81:4ishrun n.m. num. 8:65ma'shar n.m. 6:128, 6:130, 55:33mi'shar n.m. num. 34:45ashara vb. (3) impv.4:19Lane's Lexicon, Volume 5, pages: 335, 336, 337, 338"
Ayn-Shiin-Waw   ," to go by night, be weak sighted, be night blind, withdraw, forsake. isha - commencement of darkness, early night, dusk, evening. ashiyyatan - nightpath, evening. ya'shu - to take or collect the produce of the earth, aid, succour, save, preserve, give something to someone, do some benefit to someone.asha vb. (1) impf. act. 43:36ashiy n.m. (f. ashiyah) 3:41, 6:52, 18:28, 19:11, 19:62, 30:18, 38:18, 38:31, 40:46, 40:55, 79:46isha n.m. 12:16, 24:58Lane's Lexicon, Volume 5, pages: 339, 340, 341"
Ayn-Sad-Ba ," to wind/twist/bind/lighten/surround, take a thing by force, become difficult, become dry in the mouth (saliva). usbatun - band/troop/gang/party. asib - very difficult, vehemently distressful, hard, woeful.asib n.m. 11:77usbat n.f. 12:8, 12:14, 24:11, 28:76Lane's Lexicon, Volume 5, pages:342,343,344,345"
Ayn-Sad-Fa ," to blow violently (wind), blow in a gale, be quick, rag swiftly. asfun - leaves and stalks, straw, green, crop, bladder, stubbles, husk. asafa - to cut corn when green, AAasafa - to perish. asifatun - storm, whirlwind, hurricane. asifun - violent wind, stormy, vehement.asafa vb. (1)n.vb. 77:2pcple. act. 10:22, 14:18, 21:81, 77:2asf n.m. 55:12, 105:5Lane's Lexicon, Volume 5, pages:348,349"
Ayn-Sad-Miim ," to protect/defend/preserve/abstain/save, keep any one safe from evil, prevent/hinder, hold fast, formally seek refuge. ismatun - defence, guardianship, prevention, preservation, protection, immunity from sin, virtue, chastity.  asama vb. (1)impf. act. 5:67, 11:43, 33:17pcple. act. 10:27, 11:43, 40:33isam n.f. (pl. of ismah) 60:10i'tasama vb. (8)perf. act. 4:146, 4:175impf. act. 3:101impv. 3:103, 22:78ista'sama vb. (10) perf. act. 12:32Lane's Lexicon, Volume 5, pages:351,352,353"
Ayn-Sad-Ra ," to press/squeeze/wring, withdraw a thing from. i'sar - whirlwind, violent wind heavy rain, hurricane. mu'sirat - clouds emitting rain, rain clouds. asr - age, time, afternoon, history, succession of ages, evening, century, epoch, time that is measurable, consisting of a succession of periods, in distinction from dahr (Dal-ha-Ra) which signifies unlimited time without beginning or end. asran - night and the day, morning and evening.asara vb. (1)impf. act. 12:36, 12:49asr n.m. 103:1a'sara vb. (4)n.vb. 2:266pcple. act. 78:14Lane's Lexicon, Volume 5, pages:346,347,348"
Ayn-Sad-Waw ," to strike with a stick. asiya/ya'sa - to take a stick, come together, collection, accumulation, amazing, gathering, assemblage, congregation. asa - staff, stick, rod, supports, nation, mastery, people, party, tongue, skin, bone. idrib bi asaka al hajer - strike with your staff on the rock, go forth with your people.asa n.f. (pl. isiy) 2:60, 7:107, 7:117, 7:160, 20:18, 20:66, 26:32, 26:44, 26:45, 26:63, 27:10, 28:31Lane's Lexicon, Volume 5, pages:353,354"
Ayn-Sad-Ya ," to rebel, disobey, oppose, resist, transgress.asa vb. (1)perf. act. 2:61, 2:93, 3:112, 3:152, 4:42, 4:46, 5:78, 6:15, 10:15, 10:91, 11:59, 11:63, 14:36, 20:93, 20:121, 26:216, 39:13, 69:10, 71:21, 73:16, 79:21impf. act. 4:14, 18:69, 33:36, 60:12, 66:6, 72:23n.vb.(1)  49:7n.vb. (2) 58:8, 58:9asiy n.m. adj. 19:14, 19:44Lane's Lexicon, Volume 5, pages:354"
Ayn-Ta-Ba ," to be angry, blame. ist'ataba (vb. 10) - to seek to remove, blame, seek favour/pleasure, please, be allowed to make amends for his sins, accept any excuse in defence, take favour, be allowed to approach the threshold, be given leave to seek pleasure of, regard with favours, grant goodwill. a'taba - to satisfy. ta'attab - to accuse anyone of a blameworthy action. atabatun - threshold, hold of a door, step of a ladder, ascent of hill. utba - favour granted. itab - blame, reproof, complaint, charge.a'taba vb. (4) pcple. act. 41:24ista'taba vb. (10)impf. act. 41:24impf. pass. 16:84, 30:57, 45:35Lane's Lexicon, Volume 5, pages:228,229,230"
Ayn-Ta-Dal ," to be ready, prepared, at hand, provide a thing for the future.atid n.m. 50:18, 50:23a'tada vb. (4) perf. act. 4:18, 4:37, 4:151, 4:161, 12:31, 17:10, 18:29, 18:102, 25:11, 25:37, 33:31, 48:13, 67:5, 76:4Lane's Lexicon, Volume 5, pages:230,231"
Ayn-Ta-Lam ,"atala vb. (1) impv. 44:47utull n.m. 68:13Lane's Lexicon, Volume 5, pages:233,234"
Ayn-Ta-Qaf ," to be old, ancient, freed, emancipate, beautiful, excellent, noble.atiq n.m. sing. act. 22:29, 22:33Lane's Lexicon, Volume 5, pages:231,232,233"
Ayn-Ta-Waw ," to drag, push violently, draw along, pull, carry anyone away forcibly. atiya - to be quick to do evil. utuyyun - prone/quick to do evil, wicked, rough, glutton, rude, hard-hearted ruffian, cruel, greedy, violent, ignoble, ill-mannered. atiyatin - blowing with extraordinary force.ata vb. (1)perf. act. 7:77, 7:166, 25:21, 51:44, 65:8n.vb. 25:21,  67:21pcple. act. 69:6itiy n.m. 19:8, 19:69Lane's Lexicon, Volume 5, pages:236"
Ayn-Tha-Ra ," to obtain knowledge, become acquainted with, light upon. athara vb. (1) 3rd. m. sing. perf. pass. 5:107a'thara vb. (4) 1st. pl. perf. act. 18:21Lane's Lexicon, Volume 5, pages:237,238"
Ayn-Tha-Waw ," to do evil, perpetrate crime, act corruptly/wickedly.atha vb. (1) 3rd. pl. impf. act. 2:60, 7:74, 11:85, 26:183, 29:36Lane's Lexicon, Volume 5, pages:240"
Ayn-Tay-Fa ," to incline towards, be well disposed towards, lean towards. itfun - side, shoulder, side of person from the head to the hip, to turn one's side.itf n.m. 22:9Lane's Lexicon, Volume 5, pages:364,365,366,367"
Ayn-Tay-Lam ," to be without care, be abandoned and not be used. mu'attalaltin - abandoned without care.attala vb. (2)3rd. f. sing.perf. pass. 81:4pcple. pass. 22:45Lane's Lexicon, Volume 5, pages:367,368"
Ayn-Tay-Waw/Ya ," to take, receive. ataun - gift bestowment, present. a'ta - to give a present, offer. ta'ata (vb. 6) - took.ata n.m. 11:108, 17:20, 17:20, 38:39, 78:36a'ta vb. (4)perf. act. 20:50, 53:34, 92:5, 108:1impf. act. 9:29, 93:5perf. pass. 9:58impf. pass. 9:58ta'ata vb. (6) 54:29Lane's Lexicon, Volume 5, pages:369,370,371"
Ayn-Waw-Dal ," to return, turn away, come back, repeat, restore. aidun - one who returns. ma'adun - place where one returns, another name of Makkah. a'ada (vb. 4) - to cause to return, restore. The verb a'ada is transitive to mean to get some one return or cause to return or bring back (what has passed away).AAad - An Arab tribe which lived in the south of the Arabian peninsula and occupied land extending from the north of the Persian Gulf to the southern end of the Red Sea. The tribe of AAad spoken of in The Quran is also called the first/ancient AAad (53:50) in order to distinguish them from the people of Thamud who are called the second AAad. The Adramites of Yemen mentioned in the Greek history are considered to be this tribe. ada vb. (1)perf. act. 2:275, 5:95, 6:28, 7:89, 17:8, 17:8, 23:107, 36:39impf. act. 7:29, 7:88, 7:89, 8:19, 8:19, 8:38, 14:13, 24:17, 58:3, 58:8pcple. act. 44:15AAad n. 7:65, 7:74, 9:70, 11:50, 11:59, 11:60, 11:60, 14:9, 22:42, 25:38, 26:123, 29:38, 38:12, 40:31, 41:13, 41:15, 46:21, 50:13, 51:41, 53:50, 54:18, 69:4, 69:6, 89:6ma'ad n.m. 28:85a'ada vb. (4)impf. act. 10:4, 10:34, 10:34, 17:51, 17:69, 18:20, 20:21, 20:55, 21:104, 27:64, 29:19, 30:11, 30:27, 34:49, 71:18, 85:13perf. pass. 22:22, 32:20Lane's Lexicon, Volume 5, pages:473,474,475,476,477"
Ayn-Waw-Thal ,"adha vb. (1)perf. act. 40:27, 44:20impf. act. 2:67, 11:47, 19:18, 23:97, 23:98, 72:6, 113:1, 114:1ma'adh n.m. 12:23, 12:79a'adha vb. (4) impf. act. 3:36ista'adha vb. (10) impv. 7:200, 16:98, 40:56, 41:36Lane's Lexicon, Volume 5, pages:477,478"
Ayn-Waw-Jiim ," crooked, curvature, bent, uneven, distorted, wrap, be ill-natured, deviate, turn aside, insincerity, difficult.iwaj n.m. - 3:99, 7:45, 7:86, 11:19, 14:3, 18:1, 20:107, 20:108, 39:28Lane's Lexicon, Volume 5, pages:472,473"
Ayn-Waw-Lam ," to swerve, turn aside, neglect other side, do injustice/wrong, impose hardship, commit oppression or dishonesty, have a large family, provide for one's family, feed poor persons, to feed/nourish/sustain a family/household. a'ilan - having a large family. a'ilatun/a'ilatan - family, poverty, want.ala vb. (1) impf. act. 4:3Lane's Lexicon, Volume 5, pages:485,486,487Ayn-Ya-Lam "
Ayn-Waw-Miim ," swam, course along, a year, to enter a contract with someone for one year, a few years, two years. amun (nom.) aman (acc.) - year. amaini (oblique dual) - two years.AAam 2:259, 2:259, 9:28, 9:37, 9:37, 9:126, 12:49, 29:14, 31:14Lane's Lexicon, Volume 5, pages:487,488"
Ayn-Waw-Nun ," to be of middle age. yu'inu (vb. 4) - to aid/assist/help. ta'awana (vb. 4) - to help one another. ista'ana (vb. 10) - to implore for help, seek aid, turn and call for assistance. musta'an - one whose help is to be implored.awan n.f. 2:68a'ana vb. (4)perf. act. 25:4impv. 18:95ta'awana vb. (6) impf. act. 5:2, 5:2ista'ana vb. (10)impf. act. 1:5impv. 2:45, 2:153, 7:128pcple. pass. 12:18, 21:112LL, V5, p:488,489"
Ayn-Waw-Qaf ," to keep back, delay, hinder/prevent/restrain/impede.awwaqa vb. (2) pcple. act. m. pl. 33:18Lane's Lexicon, Volume 5, pages:483,484,485"
Ayn-Waw-Ra ,"To come within power or reach, to interchange, by turns [such as ascending a pulpit one after another, by turns; whenever one goes another comes after], to ask or seek a loan, weakness, faultiness, unsoundness, badness, foulness, or unseemliness in a thing, disgrace or disfigurement, a gap or opening [thus exposure or exposing a thing]. Anything which is veiled or conceals by reason of disdainful pride, or shame of prudency; anything of which one is ashamed when it appears. This root also refers to the pudendum [or external genital organs] of a human being because it is abominable to uncover and look at them. The parts or part of a person which is indecent to expose. Now this is relative because for the slave women it will be indecent to expose what is between the navel and the knee and of the free women it will be indecent to expose everything except the hands and face. A fault, defect, imperfection or blemish. awrah n.f. 24:31, 24:58, 33:13, 33:13Lane's Lexicon, Volume 5, pages:478,479,480"
Ayn-Ya-Ba ," bad, damaged, defective/faulty/unsound/unserviceable, have a blemish.aba vb. (1) impf. act. acc. 18:79Lane's Lexicon, Volume 5, pages:491,492"
Ayn-Ya-Dal ,AAeed n.m. 5:114
Ayn-Ya-Nun ,"ayn n.f. (pl. uyun) 3:13, 5:45, 5:45, 5:83, 7:116, 7:179, 7:195, 8:44, 8:44, 9:92, 11:31, 11:37, 12:84, 15:88, 18:28, 18:101, 19:26, 20:39, 20:40, 20:131, 21:61, 23:27, 25:74, 28:9, 28:13, 32:17, 33:19, 33:51, 36:66, 40:19, 43:71, 52:48, 54:14, 54:37, 90:8, 102:7ayn (2) (pl. a'yun) 2:60, 7:160, 15:45, 18:86, 26:57, 26:134, 26:147, 34:12, 36:34, 44:25, 44:52, 51:15, 54:12, 55:50, 55:66, 76:6, 76:18, 77:41, 83:28, 88:5, 88:12AAin n.f. (pl. a'yan) 37:48, 44:54, 52:20, 56:22mAAin n.m. 23:50, 37:45, 56:18, 67:30Lane's Lexicon, Volume 5, pages:498,499,500,501,502,503,504"
Ayn-Ya-Ra ," to wander, go backwards and forwards. irun - caravan, caravan of camels carrying corn.AAeera n. 12:70, 12:82, 12:94Lane's Lexicon, Volume 5, pages:492,493,494,495"
Ayn-Ya-Siin ," Jesus.AAeesa n. 2:87, 2:136, 2:253, 3:45, 3:52, 3:55, 3:59, 3:84, 4:157, 4:163, 4:171, 5:46, 5:78, 5:110, 5:112, 5:114, 5:116, 6:85, 19:34, 33:7, 42:13, 43:63, 57:27, 61:6, 61:14"
Ayn-Ya-Shiin ," to live in a certain manner, pass ones' life, possessed of life, seek sustenance. ishatun - livelihood, time for seeking livelihood. ma'ishatun - existence, manner of living, rituals, necessities of life, means of life and subsistence, means of obtaining that whereby one lives.ishah n.f. 69:21, 101:7ma'ash n.f. 78:11ma'ishah n.f. (pl. ma'ayish) 7:10, 15:20, 20:124, 28:58, 43:32Lane's Lexicon, Volume 5, pages:495,496"
Ayn-Ya-Ya ," to be wearied with, hesitate, he hindered so as to be unable to complete a thing, lack power or ability, be tired, be jaded, be impracticable.aya vb. (1)1st. pl.perf. act. 50:153rd. sing. m.impf. act. 46:33Lane's Lexicon, Volume 5, pages:490,491"
Ayn-Zay-Ba ," to be away from, hidden, distant, remote, absent from, escape, go far away.azaba vb. (1)3rd. m. sing. impf. act. 10:61, 34:3Lane's Lexicon, Volume 5, pages:318,319"
Ayn-Zay-Lam ," to set aside, remove from. ma'zilun - a place separate from the rest, secluded spot, place of retirement, far away. ma'zulun - removed. i'tizal (vb. 8) to separate or remove one self from.azala vb. (1)perf. act. 33:51pcple. pass. 26:212ma'zil n.m. 11:42i'tazala vb. (8)perf. act. 4:90, 18:16, 19:49impf. act. 4:91, 19:48impv. 2:222, 44:21Lane's Lexicon, Volume 5, pages:321,322"
Ayn-Zay-Miim ," to resolve, determine, decide, propose, carry out a resolution, set one's heart upon, fixed determination.azama vb. (1)perf. act. 2:227, 3:159, 47:21impf. act. 2:235n.vb. 3:186, 20:115, 31:17, 42:43, 46:35Lane's Lexicon, Volume 5, pages:322,323"
Ayn-Zay-Ra ," to prevent, turn away, reprehend, support, assist. Uzayr/Uzair (Ezra) - he lived in the 5th century B.C. and was considered to be the son of God by elements of the Jewish people.uzayr n. 9:30azzara vb. (2)perf. act. 5:12, 7:157impf. act. 48:9Lane's Lexicon, Volume 5, pages:319,320"
Ayn-Zay-Waw ,"izin n.f. (pl. of izah) 70:37Lane's Lexicon, Volume 5, pages:323,324"
Ayn-Zay-Zay ," mighty/potent/powerful/strong, noble/honourable/glorious, resisted/withstood,   invincible, overcome (e.g. in argument), exalt, prevail, highly esteemed, precious, glory, vanity, excellent, proud and hard manner, stern.uzza - name of an idol of the pagan Arabs regarded by them as God's daughter.azza vb. (1)perf. act. 38:23n.vb. 19:81aziz n.m. (pl. a'izzah) 2:129, 2:209, 2:220, 2:228, 2:240, 2:260, 3:4, 3:6, 3:18, 3:62, 3:126, 4:56, 4:158, 4:165, 5:38, 5:54, 5:95, 5:118, 6:96, 8:10, 8:49, 8:63, 8:67, 9:40, 9:71, 9:128, 11:66, 11:91, 11:92, 12:30, 12:51, 12:78, 12:88, 14:1, 14:4, 14:20, 14:47, 16:60, 18:34, 22:40, 22:74, 26:9, 26:68, 26:104, 26:122, 26:140, 26:159, 26:175, 26:191, 26:217, 27:9, 27:34, 27:78, 29:26, 29:42, 30:5, 30:27, 31:9, 31:27, 32:6, 33:25, 34:6, 34:27, 35:2, 35:17, 35:28, 36:5, 36:38, 38:9, 38:66, 39:1, 39:5, 39:37, 40:2, 40:8, 40:42, 41:12, 41:41, 42:3, 42:19, 43:9, 44:42, 44:49, 45:2, 45:37, 46:2, 48:3, 48:7, 48:19, 54:42, 57:1, 57:25, 58:21, 59:1, 59:23, 59:24, 60:5, 61:1, 62:1, 62:3, 63:8, 64:18, 67:2, 85:8izzah n.f. 2:206, 4:139, 4:139, 10:65, 26:44, 35:10, 35:10, 37:180, 38:2, 38:82, 63:8uzza n. 53:19azzaza vb. (2) perf. act. 36:14a'azza vb. (4) impf. act. 3:26Lane's Lexicon, Volume 5, pages:315,316,317,318"
Ayn-Za-Miim ," great, important, big, regard, honour, mighty, glorious, a man of moment, All-mighty, All-glorious, grievous, bounty/abounding, magnify/increase. azzama - to make great.azim n.m. 2:7, 2:49, 2:105, 2:114, 2:255, 3:74, 3:105, 3:172, 3:174, 3:176, 3:179, 4:13, 4:27, 4:40, 4:48, 4:54, 4:67, 4:73, 4:74, 4:93, 4:95, 4:113, 4:114, 4:146, 4:156, 4:162, 5:9, 5:33, 5:41, 5:119, 6:15, 7:59, 7:116, 7:141, 8:28, 8:29, 8:68, 9:20, 9:22, 9:63, 9:72, 9:89, 9:100, 9:101, 9:111, 9:129, 10:15, 10:64, 12:28, 14:6, 15:87, 16:94, 16:104, 17:40, 19:37, 21:76, 22:1, 23:86, 24:11, 24:14, 24:15, 24:16, 24:23, 26:63, 26:135, 26:156, 26:189, 27:23, 27:26, 28:79, 31:13, 33:29, 33:35, 33:53, 33:71, 37:60, 37:76, 37:107, 37:115, 38:67, 39:13, 40:9, 41:35, 42:4, 43:31, 44:57, 45:10, 46:21, 48:5, 48:10, 48:29, 49:3, 56:46, 56:74, 56:76, 56:96, 57:10, 57:12, 57:21, 57:29, 61:12, 62:4, 64:9, 64:15, 68:4, 69:33, 69:52, 73:20, 78:2, 83:5azm n.m. (pl. izam) - 2:259, 6:146, 17:49, 17:98, 19:4, 23:14, 23:14, 23:35, 23:82, 36:78, 37:16, 37:53, 56:47, 75:3, 79:11azzama vb. (2) impf. act. 22:30, 22:32a'zama vb. (4) impf. act. 65:5Lane's Lexicon, Volume 5, pages:371,372,373"
